SEQ1	SEQ2	SCORE	dN	dS	OMEGA	N	S	kappa	t	LENGTH
B0A55_04862-T1	B0A55_06866-T1	2395	0.007493	0.173864	0.043095	805.326567	256.673433	6.949261	0.143108	355
B0A55_04860-T1	B0A55_06863-T1	2161	0.010447	0.125684	0.083122	771.176800	212.823200	2.818291	0.106113	343
B0A55_04859-T1	B0A55_06862-T1	245	0.002877	0.046330	0.062095	348.266700	134.733300	9.407376	0.044995	560
B0A55_07763-T1	B0A55_11231-T1	1370	0.005672	0.353409	0.016048	708.464962	83.535038	6.024651	0.127046	399
B0A55_07759-T1	B0A55_10870-T1	672	0.051457	0.221743	0.232058	739.319527	190.680473	3.553972	0.259114	874
B0A55_04836-T1	B0A55_04839-T1	2009	0.027599	0.124265	0.222098	885.754725	278.245275	2.413353	0.152119	609
B0A55_04834-T1	B0A55_04837-T1	172	0.010882	0.217857	0.049951	300.840993	47.159007	3.469880	0.116791	379
B0A55_03676-T1	B0A55_10450-T1	473	0.087658	0.198850	0.440825	217.682957	40.317043	1.233739	0.315101	89
B0A55_03675-T1	B0A55_10451-T1	1301	0.014161	0.103428	0.136916	498.998373	146.001627	1.757726	0.103102	264
B0A55_03674-T1	B0A55_10454-T1	4001	0.041535	0.152080	0.273112	1505.168509	504.831491	4.140932	0.207898	710
B0A55_00861-T1	B0A55_13438-T1	4922	0.018121	0.146536	0.123662	1759.619015	550.380985	2.324959	0.146151	771
B0A55_00857-T1	B0A55_13189-T1	2923	0.031872	0.069802	0.456610	999.139024	359.860976	2.583294	0.125749	456
B0A55_00849-T1	B0A55_09819-T1	3125	0.025788	0.132637	0.194428	1066.299213	400.700787	3.465784	0.164920	490
B0A55_00848-T1	B0A55_09818-T1	1686	0.032015	0.180427	0.177441	609.311392	179.688608	13.063121	0.197444	265
B0A55_00847-T1	B0A55_09817-T1	1360	0.021534	0.107946	0.199493	565.590250	181.409750	2.870563	0.127559	349
B0A55_00846-T1	B0A55_09816-T1	1605	0.018620	0.100577	0.185133	598.924258	184.075742	5.105855	0.113662	261
B0A55_00835-T1	B0A55_13032-T1	891	0.008898	0.245100	0.036304	339.425679	77.574321	3.869604	0.158515	139
B0A55_01054-T1	B0A55_07756-T1	1382	0.280165	1.589692	0.176239	823.372958	271.627042	2.045724	1.815024	403
B0A55_01064-T1	B0A55_11276-T1	3764	0.004435	0.182338	0.024325	1356.933521	317.066479	3.436828	0.114394	558
B0A55_10108-T1	B0A55_13250-T1	2921	0.031205	0.128582	0.242687	1032.326535	410.673465	3.558397	0.176754	483
B0A55_05722-T1	B0A55_10413-T1	204	0.009561	0.244071	0.039173	421.042932	94.957068	5.895461	0.158150	634
B0A55_03492-T1	B0A55_07637-T1	2427	0.022236	0.080905	0.274834	868.535209	235.464791	10.522881	0.104246	369
B0A55_03485-T1	B0A55_13045-T1	1639	0.023914	0.111908	0.213699	553.217618	223.782382	5.216075	0.147772	260
B0A55_11597-T1	B0A55_11839-T1	2850	0.019386	0.193048	0.100419	1097.568963	258.431037	1.714162	0.157448	452
B0A55_11841-T1	B0A55_12475-T1	2188	0.000000	0.007317	0.000010	948.530456	137.469544	4.600000	0.002778	479
B0A55_05492-T1	B0A55_05494-T1	-34	0.023389	0.104684	0.223425	391.649307	133.350693	7.657775	0.132114	736
B0A55_05495-T1	B0A55_11720-T1	875	0.009909	0.171268	0.057858	609.512002	173.487998	1.682032	0.136983	651
B0A55_05496-T1	B0A55_11719-T1	1896	0.019609	0.099548	0.196979	672.133954	227.866046	2.285026	0.119545	300
B0A55_05497-T1	B0A55_11718-T1	1908	0.005777	0.156883	0.036822	695.634003	234.365997	3.492029	0.131570	355
B0A55_05506-T1	B0A55_10536-T1	3044	0.001850	0.022044	0.083946	1082.128585	276.871415	1.308495	0.017894	466
B0A55_10144-T1	B0A55_10534-T1	572	0.010025	0.057746	0.173601	201.022519	53.977481	4.600000	0.060378	85
B0A55_05535-T1	B0A55_11689-T1	1091	0.039987	0.127376	0.313928	385.436067	148.563933	3.340817	0.192898	179
B0A55_04919-T1	B0A55_08812-T1	1022	0.041935	0.203849	0.205718	563.968883	153.031117	2.073087	0.229479	518
B0A55_04918-T1	B0A55_08811-T1	2133	0.026959	0.093645	0.287887	811.997606	235.002394	2.451570	0.125781	372
B0A55_04254-T1	B0A55_06061-T1	5024	0.007961	0.156641	0.050826	1704.963857	482.036143	2.455197	0.122195	731
B0A55_04255-T1	B0A55_06060-T1	5498	0.045637	0.121093	0.376879	2521.176977	775.823023	3.490542	0.190179	1564
B0A55_04241-T1	B0A55_04243-T1	3438	0.008450	0.273513	0.030896	1309.378653	331.621347	1.514332	0.186047	547
B0A55_04253-T1	B0A55_06062-T1	2702	0.046990	0.288152	0.163075	2254.925214	670.074786	2.056576	0.306711	2699
B0A55_04233-T1	B0A55_07396-T1	2897	0.010201	0.261886	0.038950	1086.504297	242.495703	3.938496	0.168373	443
B0A55_01704-T1	B0A55_01707-T1	661	0.011915	0.211091	0.056445	254.049655	60.950345	2.720301	0.151363	105
B0A55_01693-T1	B0A55_01696-T1	2069	0.003829	0.216860	0.017658	785.459401	126.540599	5.639290	0.100163	304
B0A55_01692-T1	B0A55_01695-T1	1173	0.010746	0.333072	0.032263	468.911958	98.088042	3.483672	0.199520	191
B0A55_01689-T1	B0A55_07402-T1	2796	0.012094	0.192842	0.062715	917.331600	279.668400	7.937065	0.162973	402
B0A55_05314-T1	B0A55_05315-T1	-1190	0.017316	0.114019	0.151870	351.025821	113.974179	6.447047	0.123055	1222
B0A55_00994-T1	B0A55_03067-T1	1505	0.019539	0.115390	0.169330	544.607753	139.392247	4.081942	0.117217	229
B0A55_00968-T1	B0A55_09008-T1	1572	0.023461	0.258553	0.090740	606.386377	131.613623	1.975922	0.196161	249
B0A55_00966-T1	B0A55_09010-T1	1571	0.024520	0.168792	0.145266	849.892914	233.107086	1.696262	0.166719	773
B0A55_00001-T1	B0A55_00953-T1	2011	0.000000	0.000000	99.000000	809.462618	165.537382	4.600000	0.000000	399
B0A55_00065-T1	B0A55_13367-T1	679	0.439386	3.823788	0.114909	715.242941	163.757059	0.899420	3.209693	440
B0A55_00053-T1	B0A55_09548-T1	1267	0.520519	4.318825	0.120523	1024.148569	316.851431	1.614067	4.253948	466
B0A55_11066-T1	B0A55_13757-T1	-432	0.427321	3.814165	0.112035	9.633472	5.366528	7.697095	4.917081	221
B0A55_04206-T1	B0A55_06971-T1	1416	0.000000	0.000000	99.000000	508.045372	112.954628	4.600000	0.000000	208
B0A55_03331-T1	B0A55_10790-T1	1428	0.054862	0.281473	0.194910	654.272286	131.727714	0.655896	0.278521	326
B0A55_03332-T1	B0A55_10791-T1	1358	0.021805	0.139939	0.155815	465.971676	176.028324	9.192501	0.162587	214
B0A55_04153-T1	B0A55_12237-T1	4150	0.010468	0.225327	0.046456	1779.874671	506.125329	2.898476	0.174114	1260
B0A55_04165-T1	B0A55_10199-T1	1054	0.005559	0.110223	0.050431	722.390242	168.609758	3.276330	0.076095	755
B0A55_08091-T1	B0A55_10197-T1	1383	0.010240	0.091976	0.111333	688.328846	175.671154	4.063444	0.080576	511
B0A55_08090-T1	B0A55_10196-T1	916	0.008320	0.143105	0.058136	362.685669	117.314331	2.839173	0.123785	246
B0A55_08089-T1	B0A55_10195-T1	1646	0.029123	0.100624	0.289426	543.048273	242.951727	3.964605	0.153672	263
B0A55_04936-T1	B0A55_08085-T1	2008	0.001353	0.194245	0.006964	739.870830	190.129170	3.748205	0.122363	310
B0A55_04937-T1	B0A55_08084-T1	2087	0.008734	0.149703	0.058340	806.499683	174.500317	4.488328	0.101428	327
B0A55_04939-T1	B0A55_08082-T1	1249	0.039138	0.102335	0.382450	473.164140	189.835860	4.727556	0.171700	279
B0A55_08677-T1	B0A55_11721-T1	2809	0.011555	0.162903	0.070934	959.435986	270.564014	3.135589	0.134542	410
B0A55_07255-T1	B0A55_07256-T1	-332	0.120257	-nan	-nan	9.000000	0.000000	4.600000	-nan	171
B0A55_08709-T1	B0A55_13059-T1	2056	0.010740	0.137269	0.078239	891.597832	254.402168	5.157043	0.116484	605
B0A55_05342-T1	B0A55_09802-T1	583	0.013331	0.125245	0.106443	454.204771	124.795229	3.334568	0.112359	521
B0A55_05332-T1	B0A55_13252-T1	1161	0.000000	0.200848	0.000010	476.226997	57.773003	6.683751	0.065189	180
B0A55_05328-T1	B0A55_06564-T1	1309	0.010210	0.104321	0.097870	493.910901	187.089099	7.902584	0.108194	250
B0A55_05327-T1	B0A55_06563-T1	2575	0.007484	0.139679	0.053577	1611.722301	371.277699	2.298896	0.096704	1537
B0A55_04735-T1	B0A55_06555-T1	2863	0.001432	0.164401	0.008710	1048.665405	259.334595	2.525629	0.101230	436
B0A55_04734-T1	B0A55_06554-T1	732	0.010526	0.299237	0.035177	287.002751	72.997249	1.951601	0.207205	120
B0A55_11423-T1	B0A55_11591-T1	1917	0.010901	0.158420	0.068810	647.165425	237.834575	3.749690	0.151635	295
B0A55_02523-T1	B0A55_10899-T1	1641	0.020481	0.135938	0.150667	619.201364	142.798636	2.839570	0.126354	264
B0A55_10897-T1	B0A55_11390-T1	491	0.014693	0.150995	0.097305	378.252172	56.747828	4.664913	0.097422	378
B0A55_03413-T1	B0A55_03415-T1	2519	0.016518	0.195682	0.084412	918.263412	224.736588	1.006257	0.155235	381
B0A55_03405-T1	B0A55_03566-T1	835	0.016694	0.009328	1.789773	303.124061	107.875939	3.053185	0.044283	138
B0A55_03404-T1	B0A55_03567-T1	2186	0.084993	0.295401	0.287721	837.246960	320.753040	1.848969	0.429821	388
B0A55_10746-T1	B0A55_13235-T1	2040	0.001613	0.000000	99.000000	620.600532	255.399468	4.600000	0.003428	292
B0A55_10743-T1	B0A55_12914-T1	1800	0.009966	0.130149	0.076573	656.588249	174.411751	2.244339	0.105570	292
B0A55_02162-T1	B0A55_12831-T1	1052	0.014460	0.081831	0.176709	349.151358	130.848642	2.940646	0.098476	161
B0A55_06791-T1	B0A55_08431-T1	-614	0.390408	2.305000	0.169374	101.386161	21.613839	0.744598	2.180533	416
B0A55_02466-T1	B0A55_07006-T1	3778	0.019240	0.066119	0.290999	1266.025430	479.974570	5.959163	0.096382	607
B0A55_02471-T1	B0A55_02472-T1	628	0.248232	0.638902	0.388529	491.516873	120.483127	1.247732	0.975428	308
B0A55_07018-T1	B0A55_10233-T1	-460	0.188486	-nan	-nan	6.000000	0.000000	4.600000	-nan	231
B0A55_04170-T1	B0A55_04174-T1	2107	0.025626	0.149468	0.171446	813.758752	197.241248	1.331283	0.149360	348
B0A55_04169-T1	B0A55_04173-T1	1584	0.029353	0.143539	0.204495	610.992640	175.007360	9.343319	0.164332	262
B0A55_04166-T1	B0A55_11819-T1	4750	0.004084	0.017440	0.234195	1718.569325	639.430675	4.531494	0.023118	897
B0A55_06498-T1	B0A55_11817-T1	627	0.010173	0.060592	0.167887	296.932855	69.067145	1.476553	0.059062	192
B0A55_04291-T1	B0A55_04292-T1	-739	0.223658	0.338980	0.659798	10.666511	7.333489	4.600000	0.811926	379
B0A55_03599-T1	B0A55_09900-T1	2655	0.002866	0.219660	0.013045	1049.008656	165.991344	3.884541	0.097451	447
B0A55_09899-T1	B0A55_13623-T1	2426	0.043494	0.188106	0.231221	1208.492567	423.507433	3.174126	0.243063	944
B0A55_04290-T1	B0A55_06261-T1	1212	0.624260	4.386791	0.142305	1153.093766	346.906234	1.274218	4.483272	550
B0A55_03608-T1	B0A55_10503-T1	8062	0.014665	0.177304	0.082711	2892.861856	845.138144	2.793521	0.154310	1261
B0A55_03610-T1	B0A55_11513-T1	1100	0.019635	0.063736	0.308074	413.343933	147.656067	4.636810	0.093729	192
B0A55_00195-T1	B0A55_13751-T1	1603	0.021513	0.177216	0.121395	566.058364	159.941636	2.936234	0.167445	242
B0A55_07646-T1	B0A55_11594-T1	3713	0.024313	0.171732	0.141575	1255.796678	499.203322	6.087116	0.198737	588
B0A55_11596-T1	B0A55_11838-T1	1746	0.004962	0.107191	0.046292	707.854617	126.145383	3.270833	0.061274	282
B0A55_03473-T1	B0A55_03784-T1	3304	0.044494	0.137262	0.324154	1183.128606	403.871394	3.713374	0.204307	531
B0A55_04529-T1	B0A55_12130-T1	3919	0.022949	0.144456	0.158866	1550.360664	420.639336	4.426768	0.146641	792
B0A55_11896-T1	B0A55_12129-T1	1383	0.031510	0.135476	0.232584	503.512529	168.487471	5.679548	0.172730	224
B0A55_11898-T1	B0A55_12127-T1	1803	0.031845	0.231465	0.137581	690.191664	182.808336	2.602413	0.220938	299
B0A55_04536-T1	B0A55_04537-T1	1779	0.042017	0.086382	0.486414	614.519491	249.480509	7.112596	0.164483	290
B0A55_07598-T1	B0A55_10376-T1	1886	0.009885	0.077610	0.127364	713.001937	231.998063	3.058683	0.079534	351
B0A55_07596-T1	B0A55_13026-T1	2848	0.035951	0.125005	0.287596	1013.866336	393.133664	5.641893	0.182501	470
B0A55_06193-T1	B0A55_10148-T1	2453	0.006693	0.009443	0.708701	901.055538	319.944462	4.600000	0.022240	501
B0A55_12420-T1	B0A55_13778-T1	5112	0.001848	0.017154	0.107749	2166.878985	650.121015	2.183192	0.016142	1403
B0A55_07853-T1	B0A55_09389-T1	1351	0.007643	0.153773	0.049705	526.538449	118.461551	5.486544	0.103445	215
B0A55_07852-T1	B0A55_09390-T1	1615	0.043832	0.150040	0.292138	587.441736	225.558264	2.466972	0.219896	293
B0A55_02718-T1	B0A55_13184-T1	395	0.006779	0.072839	0.093065	148.187230	28.812770	4.600000	0.052597	60
B0A55_02727-T1	B0A55_06770-T1	2549	0.008441	0.118354	0.071322	835.384734	349.615266	9.912165	0.122608	404
B0A55_08110-T1	B0A55_13360-T1	3349	0.010329	0.216908	0.047621	1218.979359	296.020641	2.880060	0.152080	507
B0A55_07712-T1	B0A55_13737-T1	1033	0.021640	0.323022	0.066992	345.119704	113.880296	8.375379	0.289243	154
B0A55_07715-T1	B0A55_08868-T1	464	0.136008	0.129503	1.050234	280.692035	94.307965	1.397243	0.403116	217
B0A55_08873-T1	B0A55_12868-T1	1916	0.042058	0.136220	0.308752	856.152993	211.847007	2.033998	0.182207	429
B0A55_08872-T1	B0A55_12867-T1	1097	0.017837	0.222976	0.079997	426.123407	77.876593	9.650514	0.148604	169
B0A55_02903-T1	B0A55_11219-T1	2552	0.018686	0.098050	0.190578	894.092685	302.907315	2.088881	0.116309	399
B0A55_02905-T1	B0A55_11216-T1	3481	0.043972	0.203738	0.215828	1219.692677	487.307323	3.380653	0.268744	583
B0A55_02906-T1	B0A55_11215-T1	1776	0.029269	0.179401	0.163151	662.906981	237.093019	6.606043	0.206458	336
B0A55_02909-T1	B0A55_11668-T1	2428	0.048604	0.135696	0.358186	915.276169	326.723831	3.008178	0.214545	414
B0A55_02910-T1	B0A55_11669-T1	2491	0.034303	0.190197	0.180357	954.798348	296.201652	1.719719	0.213644	423
B0A55_02911-T1	B0A55_11670-T1	3973	0.039053	0.127506	0.306287	1483.817744	604.182256	4.115444	0.193944	779
B0A55_00376-T1	B0A55_00379-T1	4677	0.018099	0.238003	0.076044	1678.249016	499.750984	2.477374	0.205670	726
B0A55_00392-T1	B0A55_13110-T1	623	0.013574	0.025698	0.528209	223.700886	79.299114	4.600000	0.050241	111
B0A55_02352-T1	B0A55_09230-T1	1243	0.009881	0.313098	0.031560	509.417783	66.582217	3.528152	0.134794	196
B0A55_02258-T1	B0A55_11057-T1	3976	0.031624	0.168016	0.188222	1437.595160	521.404840	2.076539	0.203778	653
B0A55_02257-T1	B0A55_05281-T1	1115	0.004144	0.115279	0.035943	484.266505	85.733495	4.600000	0.062578	318
B0A55_02255-T1	B0A55_05279-T1	-1392	0.024274	0.025783	0.941497	167.543548	39.456452	0.678814	0.073685	1003
B0A55_05271-T1	B0A55_11901-T1	286	0.061145	0.028330	2.158346	120.030528	35.969472	4.600000	0.160737	53
B0A55_08895-T1	B0A55_13767-T1	2940	0.026871	0.129718	0.207148	1403.481968	504.518032	3.618791	0.162198	1084
B0A55_08748-T1	B0A55_11520-T1	413	0.002944	0.027125	0.108518	340.389629	112.610371	4.600000	0.026865	440
B0A55_05359-T1	B0A55_11522-T1	-102	0.014140	0.037030	0.381848	285.686636	83.313364	3.592245	0.057923	600
B0A55_00907-T1	B0A55_05346-T1	-1247	0.011041	0.094082	0.117361	182.471928	57.528072	1.488588	0.092839	938
B0A55_00906-T1	B0A55_05345-T1	4734	0.011205	0.216391	0.051780	1709.020709	531.979291	2.735373	0.179739	817
B0A55_00904-T1	B0A55_05343-T1	466	0.000000	0.086176	0.000010	169.286071	49.713929	4.297953	0.058687	73
B0A55_00893-T1	B0A55_13038-T1	6161	0.030303	0.144590	0.209578	2514.130743	965.869257	5.333463	0.186069	1620
B0A55_00882-T1	B0A55_12209-T1	884	0.022389	0.109627	0.204226	317.408054	90.591946	2.157537	0.125277	137
B0A55_09479-T1	B0A55_13579-T1	925	0.002286	0.027418	0.083388	876.155492	185.844508	1.926659	0.020052	1049
B0A55_00812-T1	B0A55_10099-T1	724	0.011287	0.143216	0.078810	1071.605036	338.394964	3.424574	0.128848	1621
B0A55_00792-T1	B0A55_11798-T1	7543	0.006444	0.097834	0.065862	2338.405424	916.594576	5.093319	0.096536	1086
B0A55_00794-T1	B0A55_11975-T1	3833	0.024866	0.192126	0.129425	1417.505727	424.494273	2.348572	0.190234	619
B0A55_00258-T1	B0A55_12749-T1	2174	0.021118	0.255467	0.082665	1152.862269	368.137731	2.279956	0.233518	998
B0A55_09482-T1	B0A55_13434-T1	3069	0.017516	0.247512	0.070766	1097.837950	336.162050	2.267206	0.214296	480
B0A55_01942-T1	B0A55_13750-T1	4970	0.034483	0.100059	0.344630	1926.736508	608.263492	4.020152	0.150654	897
B0A55_01938-T1	B0A55_01940-T1	-125	0.811382	1.647552	0.492477	184.611591	49.388409	2.581808	2.963596	167
B0A55_03215-T1	B0A55_04461-T1	2993	0.020721	0.135348	0.153094	1028.890530	399.109470	3.874439	0.158274	476
B0A55_03214-T1	B0A55_04462-T1	-36	0.015247	0.000000	99.000000	198.772155	35.227845	4.600000	0.038854	351
B0A55_08724-T1	B0A55_11539-T1	1145	0.004494	0.117715	0.038173	446.605541	75.394459	19.122653	0.062539	174
B0A55_04350-T1	B0A55_13196-T1	2978	0.023713	0.129830	0.182644	1185.974194	401.025806	2.457472	0.151584	685
B0A55_04359-T1	B0A55_13460-T1	987	0.036121	0.165045	0.218856	392.360185	84.639815	1.353759	0.176993	169
B0A55_09964-T1	B0A55_13785-T1	1354	0.007531	0.135247	0.055681	533.859165	138.140835	0.895367	0.101355	289
B0A55_08542-T1	B0A55_13024-T1	2086	0.012194	0.162961	0.074826	785.886132	204.113868	2.219668	0.129835	378
B0A55_07824-T1	B0A55_08206-T1	551	0.000000	0.092700	0.000010	233.128689	45.871311	4.600000	0.045724	96
B0A55_07827-T1	B0A55_08209-T1	422	0.020329	0.028262	0.719301	149.847114	72.152886	3.861638	0.068723	75
B0A55_07831-T1	B0A55_11773-T1	2001	0.028236	0.180016	0.156850	794.807636	177.192364	3.000095	0.167714	327
B0A55_11774-T1	B0A55_13132-T1	906	0.009845	0.248685	0.039590	306.714199	92.285801	2.259857	0.195262	133
B0A55_07743-T1	B0A55_09515-T1	272	0.000000	0.000000	99.000000	236.876725	60.123275	4.600000	0.000000	271
B0A55_06846-T1	B0A55_09113-T1	3794	0.049320	0.458179	0.107644	1491.258751	407.741249	1.977576	0.411323	639
B0A55_06847-T1	B0A55_09112-T1	1217	0.043436	0.271558	0.159949	474.733663	146.266337	1.690906	0.291498	209
B0A55_06839-T1	B0A55_11654-T1	2896	0.016166	0.179739	0.089942	1146.364576	266.635424	1.864658	0.141098	575
B0A55_06837-T1	B0A55_11656-T1	1450	0.000654	0.166426	0.003930	1529.635354	240.364646	5.245599	0.069497	1806
B0A55_09259-T1	B0A55_11224-T1	2411	0.004771	0.137394	0.034724	841.095998	232.904002	2.446054	0.100593	358
B0A55_09256-T1	B0A55_11228-T1	2437	0.023548	0.176324	0.133551	906.008979	245.991021	2.146110	0.168513	385
B0A55_04056-T1	B0A55_04057-T1	1851	0.075650	0.184513	0.409999	902.825567	303.174433	1.904748	0.309051	625
B0A55_04050-T1	B0A55_11321-T1	2828	0.042584	0.141576	0.300785	1029.616267	383.383733	4.456260	0.208330	471
B0A55_04049-T1	B0A55_11322-T1	1984	0.061384	0.228723	0.268375	814.776662	244.223338	2.250268	0.299925	383
B0A55_10466-T1	B0A55_12368-T1	577	0.025848	0.686001	0.037679	216.589392	47.410608	0.773571	0.433206	88
B0A55_05215-T1	B0A55_09130-T1	697	0.041247	0.224107	0.184053	332.617385	51.382615	3.705350	0.197147	155
B0A55_05214-T1	B0A55_09129-T1	1348	0.025820	0.181048	0.142613	512.703852	129.296148	1.617123	0.171247	214
B0A55_05213-T1	B0A55_09128-T1	1622	0.009510	0.130326	0.072974	635.473795	126.526205	2.158358	0.088713	258
B0A55_05212-T1	B0A55_09127-T1	7631	0.026839	0.187322	0.143279	2657.588293	999.411707	2.795021	0.212092	1223
B0A55_05211-T1	B0A55_09126-T1	3765	0.074536	0.171132	0.435549	1501.532167	634.467833	2.591783	0.309686	807
B0A55_03868-T1	B0A55_05201-T1	3205	0.000000	0.002490	0.000010	1148.686261	402.313739	4.600000	0.001937	614
B0A55_01627-T1	B0A55_11291-T1	1727	0.016101	0.086483	0.186172	659.321112	168.678888	1.856792	0.091316	284
B0A55_01626-T1	B0A55_11292-T1	762	0.014513	0.079753	0.181975	278.478733	93.521267	3.360315	0.092744	124
B0A55_02111-T1	B0A55_10360-T1	2640	0.034123	0.141290	0.241513	1124.828812	345.171188	2.656080	0.177862	644
B0A55_02109-T1	B0A55_10358-T1	3029	0.017536	0.119964	0.146178	1039.569864	367.430136	4.018825	0.132853	469
B0A55_02106-T1	B0A55_10355-T1	2409	0.013235	0.252481	0.052420	877.513877	232.486123	4.148178	0.190033	371
B0A55_02121-T1	B0A55_13677-T1	464	0.009647	0.307755	0.031347	208.701803	16.298197	2.088129	0.093723	77
B0A55_06886-T1	B0A55_09614-T1	832	0.001662	0.009043	0.183734	602.507267	222.492733	4.600000	0.010957	788
B0A55_06885-T1	B0A55_09613-T1	662	0.000000	0.000000	99.000000	216.998470	92.001530	4.600000	0.000000	104
B0A55_05428-T1	B0A55_06877-T1	3430	0.006587	0.177737	0.037060	1220.089700	315.910300	3.554944	0.125363	512
B0A55_02136-T1	B0A55_09889-T1	2530	0.000000	0.000000	99.000000	921.407497	269.592503	4.600000	0.000000	397
B0A55_03800-T1	B0A55_06202-T1	-119	0.207835	99.000000	0.002099	5.642627	0.357373	4.600000	18.276352	58
B0A55_08613-T1	B0A55_12596-T1	-1209	0.006895	0.081864	0.084231	583.408538	286.591462	3.400974	0.094773	1916
B0A55_09331-T1	B0A55_12213-T1	624	0.017229	0.395146	0.043601	234.845658	71.154342	0.929615	0.315319	103
B0A55_06457-T1	B0A55_13645-T1	530	0.028706	0.121614	0.236039	213.166571	44.833429	1.671194	0.134552	88
B0A55_06455-T1	B0A55_10524-T1	3582	0.004469	0.197557	0.022623	1459.108514	175.891486	4.079207	0.075724	545
B0A55_07727-T1	B0A55_09337-T1	4027	0.000597	0.052567	0.011364	1674.653084	338.346916	2.529605	0.027998	867
B0A55_02570-T1	B0A55_10214-T1	2382	0.015015	0.081167	0.184988	874.689918	277.310082	2.286918	0.092817	384
B0A55_12012-T1	B0A55_13712-T1	1495	0.000932	0.020801	0.044790	1073.988297	342.011703	4.600000	0.017193	1207
B0A55_02362-T1	B0A55_02364-T1	2444	0.006268	0.150439	0.041661	801.935694	314.064306	7.242538	0.140521	372
B0A55_02359-T1	B0A55_02360-T1	-1903	0.000000	-nan	-nan	9.000000	0.000000	4.600000	-nan	955
B0A55_00417-T1	B0A55_09907-T1	830	0.023963	0.064427	0.371940	397.702742	157.297258	3.716428	0.106294	346
B0A55_09226-T1	B0A55_09904-T1	2843	0.012439	0.150614	0.082592	1014.149245	332.850755	13.451942	0.139749	449
B0A55_09228-T1	B0A55_09902-T1	3659	0.010531	0.278521	0.037812	1275.855354	449.144646	3.393205	0.240927	578
B0A55_02455-T1	B0A55_02459-T1	2051	0.014002	0.051809	0.270258	866.100918	363.899082	9.952086	0.075562	745
B0A55_02457-T1	B0A55_02461-T1	1040	0.012361	0.268665	0.046009	408.280557	95.719443	5.716007	0.183114	226
B0A55_02464-T1	B0A55_11733-T1	3034	0.011276	0.081693	0.138034	1162.510152	391.489848	6.336631	0.087048	682
B0A55_09492-T1	B0A55_10090-T1	952	0.005834	0.091205	0.063970	344.132230	93.867770	2.507202	0.072390	146
B0A55_04042-T1	B0A55_11988-T1	7548	0.020227	0.110882	0.182418	2707.528316	898.471684	3.701846	0.128444	1203
B0A55_05840-T1	B0A55_13330-T1	3909	0.022143	0.231269	0.095748	1398.263543	407.736457	2.666034	0.208071	603
B0A55_05841-T1	B0A55_13329-T1	1655	0.009164	0.144596	0.063377	768.617823	251.382177	2.238504	0.127625	643
